n,f(x),x,p,||p||,gradient,||gradient||,alpha,k,eps
879,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
880,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
881,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
882,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
883,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
884,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
885,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
886,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
887,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
888,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
889,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
890,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
891,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
892,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
893,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
894,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
895,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
896,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
897,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
898,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
899,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
900,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
901,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
902,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
903,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
904,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
905,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
906,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
907,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
908,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
909,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
910,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
911,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
912,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
913,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
914,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
915,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
916,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
917,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
918,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
919,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
920,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
921,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
922,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
923,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
924,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
925,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
926,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
927,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
928,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
929,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
930,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
931,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
932,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
933,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
934,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
935,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
936,-187.0000,[9.9213 -10.0787 ],[0.0787 0.0787 ],0.1114,[-10.0000 -10.0000 ],14.1421,0.0079,127,0.0001
937,-187.0000,[10.0000 -10.0000 ],[-0.0787 -0.0787 ],0.1114,[10.0000 10.0000 ],14.1421,0.0079,127,0.0001
938,-187.0000,[9.9213 -10.0787 ],[0.0394 0.0394 ],0.0557,[-10.0000 -10.0000 ],14.1421,0.0039,127,0.0001
